quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0.0014000000000000009,Checking account=='rich' AND Purpose=='car',18,1000,14,700,982,0.018,0.982,0.02,0.98,0.7777777777777778,0.6985743380855397,0.7,1.1111111111111112
0.0014000000000000009,Checking account=='rich' AND Duration=='>=15.5' AND Job==2,18,1000,14,700,982,0.018,0.982,0.02,0.98,0.7777777777777778,0.6985743380855397,0.7,1.1111111111111112
0.0014000000000000004,Job==1 AND Purpose=='radio/TV' AND Saving accounts=='unknown',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Duration=='<15.5' AND Job==3 AND Saving accounts=='unknown',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Duration=='<15.5' AND Housing=='rent' AND Saving accounts=='quite rich',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Credit amount=='<3913.5' AND Housing=='rent' AND Saving accounts=='rich',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Credit amount=='<3913.5' AND Housing=='free' AND Purpose=='furniture/equipment',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Checking account=='unknown' AND Purpose=='furniture/equipment' AND Saving accounts=='quite rich',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Checking account=='unknown' AND Job==1 AND Purpose=='business',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Checking account=='unknown' AND Housing=='rent' AND Saving accounts=='moderate',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Checking account=='rich' AND Housing=='rent',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Checking account=='rich' AND Housing=='own' AND Saving accounts=='unknown',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Checking account=='rich' AND Credit amount=='<3913.5' AND Housing=='rent',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0014000000000000004,Age=='<25.5' AND Checking account=='rich' AND Credit amount=='<3913.5',8,1000,7,700,992,0.008,0.992,0.01,0.99,0.875,0.6985887096774194,0.7,1.25
0.0013000000000000077,Age=='>=25.5' AND Job==2 AND Purpose=='car',161,1000,114,700,839,0.161,0.839,0.16285714285714287,0.8371428571428572,0.7080745341614907,0.698450536352801,0.7,1.0115350488021295
0.0013000000000000017,Duration=='<15.5' AND Housing=='own' AND Saving accounts=='moderate',31,1000,23,700,969,0.031,0.969,0.032857142857142856,0.9671428571428572,0.7419354838709677,0.6986584107327142,0.7,1.0599078341013826
0.0013000000000000017,Checking account=='rich' AND Housing=='own' AND Saving accounts=='little',31,1000,23,700,969,0.031,0.969,0.032857142857142856,0.9671428571428572,0.7419354838709677,0.6986584107327142,0.7,1.0599078341013826
0.001300000000000001,Job==2 AND Purpose=='furniture/equipment' AND Saving accounts=='quite rich',11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.001300000000000001,Duration=='<15.5' AND Purpose=='radio/TV' AND Saving accounts=='moderate',11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.001300000000000001,Credit amount=='>=3913.5' AND Housing=='rent' AND Saving accounts=='unknown',11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.001300000000000001,Credit amount=='<3913.5' AND Purpose=='business' AND Saving accounts=='moderate',11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.001300000000000001,Credit amount=='<3913.5' AND Job==3 AND Saving accounts=='unknown',11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.001300000000000001,Credit amount=='<3913.5' AND Housing=='free' AND Job==3,11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.001300000000000001,Checking account=='unknown' AND Purpose=='car' AND Saving accounts=='quite rich',11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.001300000000000001,Age=='>=25.5' AND Housing=='own' AND Job==0,11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.001300000000000001,Age=='<25.5' AND Saving accounts=='quite rich',11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.001300000000000001,Age=='<25.5' AND Housing=='rent' AND Saving accounts=='unknown',11,1000,9,700,989,0.011,0.989,0.012857142857142857,0.9871428571428571,0.8181818181818182,0.698685540950455,0.7,1.168831168831169
0.0013000000000000004,Age=='>=25.5' AND Saving accounts=='moderate',81,1000,58,700,919,0.081,0.919,0.08285714285714285,0.9171428571428571,0.7160493827160493,0.6985854189336235,0.7,1.0229276895943562
0.0013000000000000002,Duration=='>=15.5' AND Purpose=='car' AND Saving accounts=='moderate',21,1000,16,700,979,0.021,0.979,0.022857142857142857,0.9771428571428571,0.7619047619047619,0.6986721144024515,0.7,1.08843537414966
0.0013000000000000002,Duration=='>=15.5' AND Job==3 AND Saving accounts=='unknown',21,1000,16,700,979,0.021,0.979,0.022857142857142857,0.9771428571428571,0.7619047619047619,0.6986721144024515,0.7,1.08843537414966
0.0013000000000000002,Checking account=='rich' AND Duration=='>=15.5' AND Housing=='own',21,1000,16,700,979,0.021,0.979,0.022857142857142857,0.9771428571428571,0.7619047619047619,0.6986721144024515,0.7,1.08843537414966
0.0013,Age=='>=25.5' AND Checking account=='moderate' AND Housing=='own',151,1000,107,700,849,0.151,0.849,0.15285714285714286,0.8471428571428572,0.7086092715231788,0.6984687868080094,0.7,1.012298959318827
0.001299999999999999,Credit amount=='<3913.5' AND Job==1 AND Saving accounts=='little',111,1000,79,700,889,0.111,0.889,0.11285714285714285,0.8871428571428571,0.7117117117117117,0.6985376827896513,0.7,1.0167310167310166
0.001200000000000005,Duration=='<15.5' AND Purpose=='car' AND Saving accounts=='little',84,1000,60,700,916,0.084,0.916,0.08571428571428572,0.9142857142857143,0.7142857142857143,0.6986899563318777,0.7,1.0204081632653061
0.0012000000000000034,Checking account=='rich' AND Credit amount=='<3913.5' AND Saving accounts=='little',34,1000,25,700,966,0.034,0.966,0.03571428571428571,0.9642857142857143,0.7352941176470589,0.6987577639751553,0.7,1.050420168067227
0.001200000000000003,Checking account=='moderate' AND Duration=='<15.5' AND Saving accounts=='little',64,1000,46,700,936,0.064,0.936,0.06571428571428571,0.9342857142857143,0.71875,0.6987179487179487,0.7,1.0267857142857144
0.0012000000000000016,Credit amount=='<3913.5' AND Job==2 AND Saving accounts=='moderate',54,1000,39,700,946,0.054,0.946,0.055714285714285716,0.9442857142857143,0.7222222222222222,0.6987315010570825,0.7,1.0317460317460319
0.0012000000000000012,Checking account=='rich' AND Purpose=='radio/TV',24,1000,18,700,976,0.024,0.976,0.025714285714285714,0.9742857142857143,0.75,0.6987704918032787,0.7,1.0714285714285714
0.0012000000000000012,Age=='<25.5' AND Checking account=='unknown' AND Housing=='rent',24,1000,18,700,976,0.024,0.976,0.025714285714285714,0.9742857142857143,0.75,0.6987704918032787,0.7,1.0714285714285714
0.0012000000000000003,Housing=='rent' AND Purpose=='car' AND Saving accounts=='unknown',14,1000,11,700,986,0.014,0.986,0.015714285714285715,0.9842857142857143,0.7857142857142857,0.6987829614604463,0.7,1.1224489795918369
0.0012000000000000003,Credit amount=='>=3913.5' AND Job==1 AND Purpose=='car',14,1000,11,700,986,0.014,0.986,0.015714285714285715,0.9842857142857143,0.7857142857142857,0.6987829614604463,0.7,1.1224489795918369
0.0012000000000000003,Credit amount=='<3913.5' AND Job==1 AND Purpose=='education',14,1000,11,700,986,0.014,0.986,0.015714285714285715,0.9842857142857143,0.7857142857142857,0.6987829614604463,0.7,1.1224489795918369
0.0012000000000000001,Job==3 AND Purpose=='radio/TV' AND Saving accounts=='quite rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Job==1 AND Purpose=='furniture/equipment' AND Saving accounts=='unknown',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Housing=='rent' AND Purpose=='car' AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Duration=='>=15.5' AND Job==1 AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Duration=='>=15.5' AND Housing=='rent' AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Duration=='<15.5' AND Purpose=='domestic appliances' AND Saving accounts=='little',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Duration=='<15.5' AND Purpose=='business' AND Saving accounts=='moderate',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Duration=='<15.5' AND Job==1 AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Duration=='<15.5' AND Job==1 AND Purpose=='repairs',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Duration=='<15.5' AND Housing=='free' AND Saving accounts=='quite rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Credit amount=='>=3913.5' AND Purpose=='car' AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Credit amount=='>=3913.5' AND Duration=='<15.5' AND Job==1,4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='unknown' AND Purpose=='furniture/equipment' AND Saving accounts=='moderate',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='unknown' AND Purpose=='domestic appliances',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='unknown' AND Job==2 AND Purpose=='domestic appliances',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='unknown' AND Duration=='<15.5' AND Purpose=='domestic appliances',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='unknown' AND Credit amount=='<3913.5' AND Purpose=='domestic appliances',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='moderate' AND Purpose=='furniture/equipment' AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='moderate' AND Purpose=='education' AND Saving accounts=='unknown',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='moderate' AND Purpose=='car' AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='little' AND Job==2 AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='little' AND Housing=='own' AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='little' AND Duration=='>=15.5' AND Saving accounts=='rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Checking account=='little' AND Duration=='<15.5' AND Saving accounts=='quite rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Age=='<25.5' AND Job==1 AND Purpose=='business',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Age=='<25.5' AND Duration=='<15.5' AND Saving accounts=='quite rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0012000000000000001,Age=='<25.5' AND Checking account=='unknown' AND Saving accounts=='quite rich',4,1000,4,700,996,0.004,0.996,0.005714285714285714,0.9942857142857143,1.0,0.6987951807228916,0.7,1.4285714285714286
0.0011000000000000094,Credit amount=='<3913.5' AND Job==2 AND Purpose=='car',137,1000,97,700,863,0.137,0.863,0.13857142857142857,0.8614285714285714,0.708029197080292,0.6987253765932793,0.7,1.0114702815432743
0.001100000000000001,Checking account=='unknown' AND Purpose=='business',37,1000,27,700,963,0.037,0.963,0.03857142857142857,0.9614285714285714,0.7297297297297297,0.6988577362409139,0.7,1.0424710424710426
0.0011,Housing=='rent' AND Job==2 AND Saving accounts=='rich',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Housing=='rent' AND Job==2 AND Saving accounts=='quite rich',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Housing=='own' AND Purpose=='radio/TV' AND Saving accounts=='rich',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Housing=='own' AND Purpose=='furniture/equipment' AND Saving accounts=='quite rich',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Duration=='>=15.5' AND Purpose=='radio/TV' AND Saving accounts=='rich',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Duration=='<15.5' AND Housing=='rent' AND Purpose=='furniture/equipment',27,1000,20,700,973,0.027,0.973,0.02857142857142857,0.9714285714285714,0.7407407407407407,0.6988694758478932,0.7,1.0582010582010581
0.0011,Duration=='<15.5' AND Housing=='rent' AND Job==3,7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Duration=='<15.5' AND Housing=='own' AND Purpose=='domestic appliances',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Checking account=='unknown' AND Housing=='rent' AND Saving accounts=='quite rich',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Checking account=='unknown' AND Housing=='rent' AND Job==3,7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Checking account=='rich' AND Duration=='>=15.5',27,1000,20,700,973,0.027,0.973,0.02857142857142857,0.9714285714285714,0.7407407407407407,0.6988694758478932,0.7,1.0582010582010581
0.0011,Checking account=='rich' AND Credit amount=='>=3913.5',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Checking account=='rich' AND Credit amount=='>=3913.5' AND Saving accounts=='little',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Checking account=='moderate' AND Job==3 AND Saving accounts=='unknown',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Checking account=='moderate' AND Housing=='own' AND Purpose=='education',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Checking account=='moderate' AND Housing=='free' AND Saving accounts=='unknown',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Checking account=='little' AND Credit amount=='<3913.5' AND Saving accounts=='quite rich',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Age=='<25.5' AND Job==2 AND Saving accounts=='quite rich',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Age=='<25.5' AND Credit amount=='>=3913.5' AND Saving accounts=='unknown',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Age=='<25.5' AND Checking account=='unknown' AND Saving accounts=='moderate',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0011,Age=='<25.5' AND Checking account=='rich' AND Housing=='own',7,1000,6,700,993,0.007,0.993,0.008571428571428572,0.9914285714285714,0.8571428571428571,0.6988922457200403,0.7,1.2244897959183674
0.0010999999999999998,Duration=='>=15.5' AND Housing=='free' AND Saving accounts=='unknown',17,1000,13,700,983,0.017,0.983,0.018571428571428572,0.9814285714285714,0.7647058823529411,0.698880976602238,0.7,1.0924369747899159
0.0010999999999999998,Duration=='<15.5' AND Job==2 AND Saving accounts=='rich',17,1000,13,700,983,0.017,0.983,0.018571428571428572,0.9814285714285714,0.7647058823529411,0.698880976602238,0.7,1.0924369747899159
0.0010999999999999998,Checking account=='unknown' AND Housing=='rent' AND Purpose=='furniture/equipment',17,1000,13,700,983,0.017,0.983,0.018571428571428572,0.9814285714285714,0.7647058823529411,0.698880976602238,0.7,1.0924369747899159
0.0010999999999999998,Age=='>=25.5' AND Checking account=='rich' AND Purpose=='car',17,1000,13,700,983,0.017,0.983,0.018571428571428572,0.9814285714285714,0.7647058823529411,0.698880976602238,0.7,1.0924369747899159
0.0010000000000000009,Job==2 AND Purpose=='business' AND Saving accounts=='unknown',10,1000,8,700,990,0.01,0.99,0.011428571428571429,0.9885714285714285,0.8,0.6989898989898989,0.7,1.142857142857143
0.0010000000000000009,Job==1 AND Purpose=='business',20,1000,15,700,980,0.02,0.98,0.02142857142857143,0.9785714285714285,0.75,0.6989795918367347,0.7,1.0714285714285714
0.0010000000000000009,Housing=='rent' AND Job==1 AND Purpose=='car',10,1000,8,700,990,0.01,0.99,0.011428571428571429,0.9885714285714285,0.8,0.6989898989898989,0.7,1.142857142857143
0.0010000000000000009,Housing=='own' AND Purpose=='car' AND Saving accounts=='quite rich',10,1000,8,700,990,0.01,0.99,0.011428571428571429,0.9885714285714285,0.8,0.6989898989898989,0.7,1.142857142857143
0.0010000000000000009,Duration=='>=15.5' AND Job==2 AND Saving accounts=='quite rich',20,1000,15,700,980,0.02,0.98,0.02142857142857143,0.9785714285714285,0.75,0.6989795918367347,0.7,1.0714285714285714
0.0010000000000000009,Duration=='>=15.5' AND Housing=='own' AND Saving accounts=='moderate',40,1000,29,700,960,0.04,0.96,0.041428571428571426,0.9585714285714285,0.725,0.6989583333333333,0.7,1.0357142857142858
0.0010000000000000009,Duration=='<15.5' AND Job==0 AND Purpose=='car',10,1000,8,700,990,0.01,0.99,0.011428571428571429,0.9885714285714285,0.8,0.6989898989898989,0.7,1.142857142857143
0.0010000000000000009,Credit amount=='<3913.5' AND Job==0 AND Purpose=='car',10,1000,8,700,990,0.01,0.99,0.011428571428571429,0.9885714285714285,0.8,0.6989898989898989,0.7,1.142857142857143
0.0010000000000000009,Checking account=='unknown' AND Purpose=='education' AND Saving accounts=='little',10,1000,8,700,990,0.01,0.99,0.011428571428571429,0.9885714285714285,0.8,0.6989898989898989,0.7,1.142857142857143
0.0010000000000000009,Checking account=='rich' AND Saving accounts=='unknown',10,1000,8,700,990,0.01,0.99,0.011428571428571429,0.9885714285714285,0.8,0.6989898989898989,0.7,1.142857142857143
0.0010000000000000009,Checking account=='rich' AND Credit amount=='<3913.5' AND Saving accounts=='unknown',10,1000,8,700,990,0.01,0.99,0.011428571428571429,0.9885714285714285,0.8,0.6989898989898989,0.7,1.142857142857143
0.0010000000000000009,Checking account=='rich' AND Credit amount=='<3913.5' AND Purpose=='radio/TV',20,1000,15,700,980,0.02,0.98,0.02142857142857143,0.9785714285714285,0.75,0.6989795918367347,0.7,1.0714285714285714
0.0010000000000000009,Checking account=='moderate' AND Housing=='own' AND Saving accounts=='rich',10,1000,8,700,990,0.01,0.99,0.011428571428571429,0.9885714285714285,0.8,0.6989898989898989,0.7,1.142857142857143
0.0010000000000000009,Age=='>=25.5' AND Checking account=='moderate' AND Job==1,40,1000,29,700,960,0.04,0.96,0.041428571428571426,0.9585714285714285,0.725,0.6989583333333333,0.7,1.0357142857142858
0.0009999999999999998,Credit amount=='<3913.5' AND Housing=='own' AND Purpose=='education',30,1000,22,700,970,0.03,0.97,0.03142857142857143,0.9685714285714285,0.7333333333333333,0.6989690721649484,0.7,1.0476190476190477
0.0009000000000000038,Checking account=='moderate' AND Housing=='own' AND Purpose=='radio/TV',63,1000,45,700,937,0.063,0.937,0.06428571428571428,0.9357142857142857,0.7142857142857143,0.6990394877267876,0.7,1.0204081632653061
0.0009000000000000021,Credit amount=='<3913.5' AND Duration=='<15.5' AND Purpose=='education',33,1000,24,700,967,0.033,0.967,0.03428571428571429,0.9657142857142857,0.7272727272727273,0.6990692864529473,0.7,1.038961038961039
0.0009000000000000011,Duration=='>=15.5' AND Purpose=='business' AND Saving accounts=='moderate',13,1000,10,700,987,0.013,0.987,0.014285714285714285,0.9857142857142858,0.7692307692307693,0.6990881458966566,0.7,1.098901098901099
0.0009000000000000011,Credit amount=='<3913.5' AND Job==1 AND Purpose=='business',13,1000,10,700,987,0.013,0.987,0.014285714285714285,0.9857142857142858,0.7692307692307693,0.6990881458966566,0.7,1.098901098901099
0.0009000000000000003,Age=='>=25.5' AND Credit amount=='<3913.5' AND Housing=='rent',73,1000,52,700,927,0.073,0.927,0.07428571428571429,0.9257142857142857,0.7123287671232876,0.6990291262135923,0.7,1.0176125244618395
0.0009000000000000002,Purpose=='repairs' AND Saving accounts=='moderate',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Purpose=='education' AND Saving accounts=='quite rich',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Job==3 AND Purpose=='business' AND Saving accounts=='unknown',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Job==2 AND Purpose=='business' AND Saving accounts=='rich',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Job==2 AND Purpose=='business' AND Saving accounts=='quite rich',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Job==0 AND Saving accounts=='quite rich',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Housing=='rent' AND Purpose=='radio/TV' AND Saving accounts=='quite rich',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Housing=='rent' AND Purpose=='education' AND Saving accounts=='unknown',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Housing=='own' AND Purpose=='repairs' AND Saving accounts=='moderate',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Housing=='free' AND Job==3 AND Purpose=='radio/TV',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Duration=='<15.5' AND Purpose=='repairs' AND Saving accounts=='moderate',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Duration=='<15.5' AND Purpose=='education' AND Saving accounts=='quite rich',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Duration=='<15.5' AND Housing=='rent' AND Purpose=='business',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Credit amount=='<3913.5' AND Purpose=='vacation/others' AND Saving accounts=='little',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Credit amount=='<3913.5' AND Purpose=='repairs' AND Saving accounts=='moderate',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Credit amount=='<3913.5' AND Purpose=='education' AND Saving accounts=='quite rich',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
0.0009000000000000002,Credit amount=='<3913.5' AND Job==0 AND Saving accounts=='quite rich',3,1000,3,700,997,0.003,0.997,0.004285714285714286,0.9957142857142857,1.0,0.6990972918756269,0.7,1.4285714285714286
